tree_ID	gd_ID	gd_support	level	species	gene1	gene2	loss_path	left_gene_n	right_gene_n	loss_type	left_has	right_has	loss_confidence	major_loss_class	path_count_node_events	path_count_types	path_count_2_0	path_count_2_1	path_count_1_0
OG0001289_160	123	100.0	S27	PRU	PRU_0016407	PRU_0001884	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)	1	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001289_160	123	100.0	S27	SOL	SOL_0023092	SOL_0016901	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(2)	1	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001289_160	123	100.0	S27	VIT	VIT_0025024	VIT_0002974	S27(2)->S26(2)->S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->VIT(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	124	100.0	S13	ARD	NA	ardaradu.V14167.gnm1.Aradu.A05g00042	S13(2)->ARD(1)	0	1	2-1	0	1	observable	loss_one_copy	S13|2-1	2-1	0	1	0
OG0001294_159	124	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.12g00124	arharahy.Tifrunner.gnm1.Arahy.05g00043	S13(2)->S12(2)->ARH(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	124	100.0	S13	ARI	LOC107607890	LOC107642289	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	ACT	ACT_0001446	ACT_0026542	S19(2)->S7(2)->ACT(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	ARA	NA	ARA_0000998	S19(2)->S18(2)->S17(2)->S8(2)->ARA(1)	0	1	2-1	0	1	observable	loss_one_copy	S8|2-1	2-1	0	1	0
OG0001294_159	125	71.0	S19	ARD	NA	ardaradu.V14167.gnm1.Aradu.A05g00042	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->ARD(1)	0	1	2-1	0	1	observable	loss_one_copy	S16|2-1	2-1	0	1	0
OG0001294_159	125	71.0	S19	ARH	NA	arharahy.Tifrunner.gnm1.Arahy.05g00043	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->S12(1)->ARH(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	ARI	NA	LOC107642289	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->S12(1)->ARI(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	CEC	NA	CEC_0016113	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->CEC(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	COF	COF_0003037	COF_0018395	S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	CUC	NA	NA	S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(0)	0	0	2-0	0	0	observable	loss_two_copies	S9|2-0	2-0	1	0	0
OG0001294_159	125	71.0	S19	GLY	NA	GLY_0033370	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S11(1)->S10(1)->GLY(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	HEL	NA	HEL_0025897	S19(2)->S7(2)->S6(2)->HEL(1)	0	2	2-1	0	1	observable	loss_one_copy	S6|2-1	2-1	0	1	0
OG0001294_159	125	71.0	S19	MED	NA	MED_0025692	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S11(1)->MED(1)	0	6	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	MIM	NA	MIM_0031089	S19(2)->S7(2)->S6(2)->S5(2)->MIM(1)	0	1	2-1	0	1	observable	loss_one_copy	S5|2-1	2-1	0	1	0
OG0001294_159	125	71.0	S19	PHA	NA	PHA_0034073	S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S11(1)->S10(1)->PHA(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	POP	POP_0016959	NA	S19(2)->S18(2)->S17(2)->S8(2)->POP(1)	1	0	2-1	1	0	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	PRU	PRU_0044148	PRU_0016161	S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)	1	6	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	125	71.0	S19	SOL	NA	SOL_0006889	S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(1)	0	1	2-1	0	1	observable	loss_one_copy	S4|2-1	2-1	0	1	0
OG0001294_159	125	71.0	S19	VIT	VIT_0009676	VIT_0016150	S19(2)->S18(2)->VIT(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	126	100.0	S14	ARD	NA	ardaradu.V14167.gnm1.Aradu.A09g01500	S14(2)->S13(1)->ARD(1)	0	1	2-1	0	1	observable	loss_one_copy	S14|2-1	2-1	0	1	0
OG0001294_159	126	100.0	S14	ARH	NA	arharahy.Tifrunner.gnm1.Arahy.09g01490	S14(2)->S13(1)->S12(1)->ARH(1)	0	2	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	126	100.0	S14	ARI	NA	LOC107615517	S14(2)->S13(1)->S12(1)->ARI(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001294_159	126	100.0	S14	GLY	GLY_0010455	GLY_0036661	S14(2)->S11(2)->S10(2)->GLY(2)	6	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	126	100.0	S14	MED	MED_0036773	MED_0004038	S14(2)->S11(2)->MED(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	126	100.0	S14	PHA	NA	PHA_0023608	S14(2)->S11(2)->S10(2)->PHA(1)	0	1	2-1	0	1	observable	loss_one_copy	S10|2-1	2-1	0	1	0
OG0001294_159	127	93.0	S24	ACT	ACT_0026817	ACT_0017509	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->ACT(2)	3	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	AMB	AMB_0020051	AMB_0008798	S24(2)->AMB(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	AQU	AQU_0031589	AQU_0012499	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->AQU(2)	3	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	ARA	ARA_0027134	ARA_0012956	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->ARA(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	ARD	ardaradu.V14167.gnm1.Aradu.A09g01500	ardaradu.V14167.gnm1.Aradu.A07g02842	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	ARH	arharahy.Tifrunner.gnm1.Arahy.09g01490	arharahy.Tifrunner.gnm1.Arahy.07g02246	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARH(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	ARI	LOC107615517	LOC107613305	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	ASP	ASP_0009293	ASP_0024570	S24(2)->S23(2)->S22(2)->S2(2)->ASP(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	BRA	BRA_0040145	BRA_0024302	S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->BRA(2)	2	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	CEC	CEC_0005057	CEC_0021840	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	CIN	CIN_0008164	CIN_0016802	S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	COF	COF_0004205	COF_0013966	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	CUC	CUC_0006110	CUC_0015153	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	GLY	GLY_0010455	GLY_0028254	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)	8	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	HEL	HEL_0042786	HEL_0002547	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->HEL(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	LIR	LIR_0007499	LIR_0043434	S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->LIR(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	MED	MED_0036773	MED_0009169	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->MED(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	MIM	MIM_0002881	MIM_0028703	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->MIM(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	NYM	NA	NYM_0000892	S24(2)->S23(2)->NYM(1)	0	2	2-1	0	1	observable	loss_one_copy	S23|2-1	2-1	0	1	0
OG0001294_159	127	93.0	S24	ORY	ORY_0033425	ORY_0031759	S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->ORY(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	PHA	PHA_0023608	PHA_0011826	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->PHA(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	POP	POP_0041140	POP_0018089	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->POP(2)	5	6	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	PRU	PRU_0012590	PRU_0018999	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	SOL	SOL_0025287	SOL_0028938	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001294_159	127	93.0	S24	VIT	VIT_0001059	VIT_0022650	S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->VIT(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	128	100.0	S10	GLY	GLY_0001642	GLY_0035526	S10(2)->GLY(2)	6	7	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	128	100.0	S10	PHA	PHA_0022030	PHA_0022085	S10(2)->PHA(2)	3	7	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	129	87.0	S11	GLY	GLY_0001642	GLY_0046606	S11(2)->S10(2)->GLY(2)	13	5	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	129	87.0	S11	MED	MED_0023486	NA	S11(2)->MED(1)	6	0	2-1	1	0	observable	loss_one_copy	S11|2-1	2-1	0	1	0
OG0001297_159	129	87.0	S11	PHA	PHA_0022030	PHA_0005885	S11(2)->S10(2)->PHA(2)	10	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	130	73.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02435	ardaradu.V14167.gnm1.Aradu.A08g02269	S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	130	73.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.04g02205	arharahy.Tifrunner.gnm1.Arahy.08g02301	S13(2)->S12(2)->ARH(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	130	73.0	S13	ARI	NA	NA	S13(2)->S12(2)->ARI(0)	0	0	2-0	0	0	observable	loss_two_copies	S12|2-0	2-0	1	0	0
OG0001297_159	131	95.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02434	ardaradu.V14167.gnm1.Aradu.A04g02435	S13(2)->ARD(2)	1	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	131	95.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.18g02570	arharahy.Tifrunner.gnm1.Arahy.08g02301	S13(2)->S12(2)->ARH(2)	4	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	131	95.0	S13	ARI	LOC107613081	NA	S13(2)->S12(2)->ARI(1)	1	0	2-1	1	0	observable	loss_one_copy	S12|2-1	2-1	0	1	0
OG0001297_159	132	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A08g02270	ardaradu.V14167.gnm1.Aradu.A04g02434	S13(2)->ARD(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	132	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02302	arharahy.Tifrunner.gnm1.Arahy.08g02301	S13(2)->S12(2)->ARH(2)	2	6	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	132	100.0	S13	ARI	LOC107611433	LOC107613081	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	133	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02434	ardaradu.V14167.gnm1.Aradu.A08g02278	S13(2)->ARD(2)	4	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	133	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02301	NA	S13(2)->S12(2)->ARH(1)	8	0	2-1	1	0	observable	loss_one_copy	S12|2-1	2-1	0	1	0
OG0001297_159	133	100.0	S13	ARI	LOC107611433	LOC107611443	S13(2)->S12(2)->ARI(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	134	94.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02434	ardaradu.V14167.gnm1.Aradu.A08g02386	S13(2)->ARD(2)	5	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	134	94.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02301	arharahy.Tifrunner.gnm1.Arahy.08g02407	S13(2)->S12(2)->ARH(2)	8	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	134	94.0	S13	ARI	LOC107611433	LOC107614303	S13(2)->S12(2)->ARI(2)	3	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	135	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A08g02273	ardaradu.V14167.gnm1.Aradu.A08g02275	S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	135	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02303	arharahy.Tifrunner.gnm1.Arahy.08g02304	S13(2)->S12(2)->ARH(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	135	100.0	S13	ARI	LOC107613595	NA	S13(2)->S12(2)->ARI(1)	1	0	2-1	1	0	observable	loss_one_copy	S12|2-1	2-1	0	1	0
OG0001297_159	136	100.0	S13	ARD	NA	ardaradu.V14167.gnm1.Aradu.A08g02273	S13(2)->ARD(1)	0	2	2-1	0	1	observable	loss_one_copy	S13|2-1	2-1	0	1	0
OG0001297_159	136	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.18g02583	arharahy.Tifrunner.gnm1.Arahy.08g02303	S13(2)->S12(2)->ARH(2)	1	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	136	100.0	S13	ARI	LOC107613594	LOC107613595	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	137	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A08g02273	ardaradu.V14167.gnm1.Aradu.A08g02276	S13(2)->ARD(2)	2	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	137	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02303	arharahy.Tifrunner.gnm1.Arahy.08g02305	S13(2)->S12(2)->ARH(2)	4	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	137	100.0	S13	ARI	LOC107613594	LOC107614405	S13(2)->S12(2)->ARI(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	138	98.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02434	ardaradu.V14167.gnm1.Aradu.A08g02273	S13(2)->ARD(2)	6	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	138	98.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02301	arharahy.Tifrunner.gnm1.Arahy.08g02303	S13(2)->S12(2)->ARH(2)	10	8	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	138	98.0	S13	ARI	LOC107611433	LOC107613594	S13(2)->S12(2)->ARI(2)	4	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	139	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A01g00197	ardaradu.V14167.gnm1.Aradu.A01g00195	S13(2)->ARD(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	139	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.11g00761	arharahy.Tifrunner.gnm1.Arahy.11g00759	S13(2)->S12(2)->ARH(2)	2	4	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	139	100.0	S13	ARI	LOC107624847	NA	S13(2)->S12(2)->ARI(1)	1	0	2-1	1	0	observable	loss_one_copy	S12|2-1	2-1	0	1	0
OG0001297_159	140	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A01g00195	ardaradu.V14167.gnm1.Aradu.A01g00192	S13(2)->ARD(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	140	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.11g00759	arharahy.Tifrunner.gnm1.Arahy.11g00765	S13(2)->S12(2)->ARH(2)	6	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	140	100.0	S13	ARI	LOC107624847	LOC107646191	S13(2)->S12(2)->ARI(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	141	100.0	S13	ARD	ardaradu.V14167.gnm1.Aradu.A04g02434	ardaradu.V14167.gnm1.Aradu.A01g00195	S13(2)->ARD(2)	10	3	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	141	100.0	S13	ARH	arharahy.Tifrunner.gnm1.Arahy.08g02301	arharahy.Tifrunner.gnm1.Arahy.11g00759	S13(2)->S12(2)->ARH(2)	18	8	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	141	100.0	S13	ARI	LOC107611433	LOC107624847	S13(2)->S12(2)->ARI(2)	7	2	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	142	99.0	S14	ARD	ardaradu.V14167.gnm1.Aradu.A01g02418	ardaradu.V14167.gnm1.Aradu.A01g00195	S14(2)->S13(2)->ARD(2)	1	13	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	142	99.0	S14	ARH	arharahy.Tifrunner.gnm1.Arahy.01g02275	arharahy.Tifrunner.gnm1.Arahy.08g02301	S14(2)->S13(2)->S12(2)->ARH(2)	2	26	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	142	99.0	S14	ARI	LOC107642500	LOC107624847	S14(2)->S13(2)->S12(2)->ARI(2)	1	9	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	142	99.0	S14	GLY	GLY_0001642	NA	S14(2)->S11(1)->S10(1)->GLY(1)	18	0	2-1	1	0	observable	loss_one_copy	S14|2-1	2-1	0	1	0
OG0001297_159	142	99.0	S14	MED	MED_0023486	NA	S14(2)->S11(1)->MED(1)	6	0	2-1	1	0	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	142	99.0	S14	PHA	PHA_0022030	NA	S14(2)->S11(1)->S10(1)->PHA(1)	12	0	2-1	1	0	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	ACT	NA	ACT_0030634	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->ACT(1)	0	1	2-1	0	1	observable	loss_one_copy	S7|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	AMB	AMB_0019686	AMB_0018636	S25(2)->S24(2)->AMB(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	AQU	AQU_0012559	AQU_0018365	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->AQU(2)	9	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	ARA	NA	ARA_0000220	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->ARA(1)	0	1	2-1	0	1	observable	loss_one_copy	S8|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	ARD	NA	ardaradu.V14167.gnm1.Aradu.A01g00195	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->ARD(1)	0	14	2-1	0	1	observable	loss_one_copy	S16|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	ARH	NA	arharahy.Tifrunner.gnm1.Arahy.08g02301	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->S12(1)->ARH(1)	0	28	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	ARI	NA	LOC107624847	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S13(1)->S12(1)->ARI(1)	0	10	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	ASP	ASP_0000422	ASP_0013235	S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->ASP(2)	1	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	BRA	BRA_0003491	BRA_0014083	S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->BRA(2)	2	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	CEC	NA	CEC_0011872	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->CEC(1)	0	1	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	CIN	NA	CIN_0011669	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(1)	0	1	2-1	0	1	observable	loss_one_copy	S3|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	COF	NA	COF_0015929	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(1)	0	1	2-1	0	1	observable	loss_one_copy	S4|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	CUC	NA	CUC_0005778	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(1)	0	1	2-1	0	1	observable	loss_one_copy	S9|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	GIN	GIN_0016752	NA	S25(2)->GIN(1)	1	0	2-1	1	0	observable	loss_one_copy	S25|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	GLY	NA	GLY_0001642	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S11(1)->S10(1)->GLY(1)	0	18	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	HEL	NA	HEL_0015687	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->HEL(1)	0	9	2-1	0	1	observable	loss_one_copy	S6|2-1	2-1	0	1	0
OG0001297_159	143	95.0	S25	LIR	LIR_0026270	LIR_0039316	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->LIR(2)	4	1	2-2	1	1	observable	no_loss	NA	NA	0	0	0
OG0001297_159	143	95.0	S25	MED	NA	MED_0023486	S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(1)->S14(1)->S11(1)->MED(1)	0	6	2-1	0	1	observable	loss_one_copy	NA	NA	0	0	0
