Tree ID,GD ID,GD burst node,GD loss node,GD loss pattern,GD support,Species,GD subclade A genes,GD subclade B genes,GD subclade A gene count,GD subclade B gene count,Species final loss type,S28,S27,S26,S25,S24,S23,S22,S21,S20,S19,S18,S17,S16,S15,S14,S13,S12,S11,S10,S9,S8,S7,S6,S5,S4,S3,S2,S1,S0,DUN,CHL,MAR,CER,GIN,AMB,NYM,BRA,ORY,ASP,CIN,LIR,AQU,COF,SOL,MIM,HEL,ACT,VIT,POP,ARA,PRU,CUC,PHA,GLY,MED,ARH,ARI,ARD,CEC,GD loss path
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,MIM,MIM_0009703,"MIM_0009941,MIM_0008452",1,2,2_2,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->MIM(2)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,NYM,NA,"NYM_0009246,NYM_0009247",0,2,2_1,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->NYM(1)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,ORY,NA,"ORY_0016264,ORY_0021094,ORY_0029943",0,3,2_1,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(1)->ORY(1)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,PHA,"PHA_0009068,PHA_0009069,PHA_0009070,PHA_0009071","PHA_0011160,PHA_0001684,PHA_0001685",4,3,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->PHA(2)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,POP,POP_0013660,"POP_0023427,POP_0023428,POP_0023429,POP_0023430,POP_0027196,POP_0038304,POP_0038305,POP_0038306,POP_0005011,POP_0005012,POP_0005013",1,11,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->POP(2)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,PRU,"PRU_0022357,PRU_0022358,PRU_0022359","PRU_0036431,PRU_0036432,PRU_0037239,PRU_0037240",3,4,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->PRU(2)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,SOL,SOL_0022633,"SOL_0022882,SOL_0028428,SOL_0033242",1,3,2_2,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->SOL(2)
OG0001277_161,115,S25,S13;S1,S13:2_1;S1:2_1,100.0,VIT,VIT_0006043,"VIT_0025654,VIT_0027963,VIT_0029594",1,3,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->VIT(2)
OG0001278_161,116,S1,NA,NA,95.0,BRA,"BRA_0038323,BRA_0038324,BRA_0038325","BRA_0039412,BRA_0039413,BRA_0039414,BRA_0039415",3,4,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S1(2)->BRA(2)
OG0001278_161,116,S1,NA,NA,95.0,ORY,"ORY_0033564,ORY_0014127",ORY_0015138,2,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S1(2)->ORY(2)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,ACT,NA,"ACT_0013675,ACT_0036918,ACT_0007078,ACT_0008113",0,4,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S7(1)->ACT(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,ARA,NA,"ARA_0026922,ARA_0006791",0,2,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S8(1)->ARA(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,ARD,NA,ardaradu.V14167.gnm1.Aradu.A03g04903,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(1)->ARD(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,ARH,NA,arharahy.Tifrunner.gnm1.Arahy.13g05073,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(1)->S12(1)->ARH(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,ARI,NA,LOC107632142,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(1)->S12(1)->ARI(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,CEC,"CEC_0021307,CEC_0013365",CEC_0028948,2,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,COF,NA,COF_0022611,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S7(1)->S6(1)->S5(1)->S4(1)->COF(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,CUC,NA,"CUC_0002589,CUC_0002590,CUC_0002591",0,3,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S9(1)->CUC(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,GLY,"GLY_0012570,GLY_0012571,GLY_0021864","GLY_0032040,GLY_0032041,GLY_0056030",3,3,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,HEL,NA,"HEL_0034218,HEL_0042772,HEL_0009677",0,3,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S7(1)->S6(1)->HEL(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,MED,MED_0011182,"MED_0008529,MED_0008530",1,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->MED(2)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,MIM,NA,MIM_0028290,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S7(1)->S6(1)->S5(1)->MIM(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,PHA,"PHA_0016837,PHA_0020085","PHA_0007094,PHA_0007095,PHA_0007096,PHA_0007097",2,4,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->PHA(2)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,POP,NA,"POP_0019958,POP_0019959,POP_0019960,POP_0019961,POP_0030952,POP_0030953,POP_0030954,POP_0030955,POP_0030956",0,9,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S8(1)->POP(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,PRU,NA,"PRU_0018942,PRU_0018943,PRU_0018944",0,3,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->S17(2)->S16(2)->S9(1)->PRU(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,SOL,NA,SOL_0013437,0,1,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S7(1)->S6(1)->S5(1)->S4(1)->SOL(1)
OG0001278_161,117,S19,S7;S8;S13;S9,S7:2_1;S8:2_1;S13:2_1;S9:2_1,84.0,VIT,"VIT_0014822,VIT_0019339","VIT_0016826,VIT_0020686",2,2,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S19(2)->S18(2)->VIT(2)
OG0001280_161,118,S13,NA,NA,100.0,ARD,ardaradu.V14167.gnm1.Aradu.A03g02727,ardaradu.V14167.gnm1.Aradu.A01g00720,1,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S13(2)->ARD(2)
OG0001280_161,118,S13,NA,NA,100.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.14g00595,arharahy.Tifrunner.gnm1.Arahy.20g00033",arharahy.Tifrunner.gnm1.Arahy.01g01063,2,1,2_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S13(2)->S12(2)->ARH(2)
OG0001280_161,118,S13,NA,NA,100.0,ARI,LOC107638629,NA,1,0,2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,S13(2)->S12(2)->ARI(1)
OG0001280_161,119,S25,NA,NA,99.0,ACT,"ACT_0026013,ACT_0034198",NA,2,0,2_1,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->ACT(1)
OG0001280_161,119,S25,NA,NA,99.0,AMB,"AMB_0002786,AMB_0005742",AMB_0002246,2,1,2_2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->AMB(2)
OG0001280_161,119,S25,NA,NA,99.0,AQU,AQU_0042050,AQU_0037686,1,1,2_2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->AQU(2)
OG0001280_161,119,S25,NA,NA,99.0,ARA,ARA_0013452,ARA_0009100,1,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S8(2)->ARA(2)
OG0001280_161,119,S25,NA,NA,99.0,ARD,"ardaradu.V14167.gnm1.Aradu.A05g00237,ardaradu.V14167.gnm1.Aradu.A01g00720,ardaradu.V14167.gnm1.Aradu.A03g02727",ardaradu.V14167.gnm1.Aradu.A05g00235,3,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->ARD(2)
OG0001280_161,119,S25,NA,NA,99.0,ARH,"arharahy.Tifrunner.gnm1.Arahy.05g00268,arharahy.Tifrunner.gnm1.Arahy.01g01063,arharahy.Tifrunner.gnm1.Arahy.14g00595,arharahy.Tifrunner.gnm1.Arahy.20g00033",arharahy.Tifrunner.gnm1.Arahy.05g00267,4,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARH(2)
OG0001280_161,119,S25,NA,NA,99.0,ARI,"LOC107638629,LOC107642448",LOC107642443,2,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S13(2)->S12(2)->ARI(2)
OG0001280_161,119,S25,NA,NA,99.0,ASP,NA,ASP_0025659,0,1,2_1,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->ASP(1)
OG0001280_161,119,S25,NA,NA,99.0,BRA,"BRA_0044717,BRA_0044718,BRA_0044719,BRA_0044720,BRA_0044721",BRA_0028625,5,1,2_2,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S2(2)->S1(2)->BRA(2)
OG0001280_161,119,S25,NA,NA,99.0,CEC,CEC_0016290,CEC_0016289,1,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->CEC(2)
OG0001280_161,119,S25,NA,NA,99.0,CIN,CIN_0006835,CIN_0000195,1,1,2_2,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S3(2)->CIN(2)
OG0001280_161,119,S25,NA,NA,99.0,COF,"COF_0023034,COF_0023289",NA,2,0,2_1,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S7(2)->S6(2)->S5(2)->S4(2)->COF(1)
OG0001280_161,119,S25,NA,NA,99.0,CUC,CUC_0015811,CUC_0015810,1,1,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S9(2)->CUC(2)
OG0001280_161,119,S25,NA,NA,99.0,GIN,GIN_0026896,GIN_0017499,1,1,2_2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S25(2)->GIN(2)
OG0001280_161,119,S25,NA,NA,99.0,GLY,"GLY_0001885,GLY_0001886,GLY_0001887,GLY_0033606,GLY_0033607,GLY_0033608,GLY_0033609,GLY_0058097,GLY_0058098,GLY_0058099,GLY_0058539,GLY_0058540,GLY_0058541,GLY_0058542","GLY_0033601,GLY_0033602,GLY_0033603,GLY_0033604",14,4,2_2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,S25(2)->S24(2)->S23(2)->S22(2)->S21(2)->S20(2)->S19(2)->S18(2)->S17(2)->S16(2)->S15(2)->S14(2)->S11(2)->S10(2)->GLY(2)
